month,line,division,terminal otp,num_sched_trips,,,,month-number
2019-01,N,B DIVISION,0.671296296,10152,2019,01,01/2019,43466
2019-01,Q,B DIVISION,0.826695527,6930,2019,01,01/2019,43466
2019-01,R,B DIVISION,0.670317281,6209,2019,01,01/2019,43466
2019-01,S 42nd,A DIVISION,0.998528381,14270,2019,01,01/2019,43466
2019-01,S Fkln,B DIVISION,0.994029276,5192,2019,01,01/2019,43466
2019-01,S Rock,B DIVISION,0.974025974,3696,2019,01,01/2019,43466
2019-01,W,B DIVISION,0,0,2019,01,01/2019,43466
2019-02,1,A DIVISION,0.835725678,8778,2019,02,02/2019,43497
2019-02,2,A DIVISION,0.721420644,6307,2019,02,02/2019,43497
2019-02,3,A DIVISION,0.851764706,5525,2019,02,02/2019,43497
2019-02,4,A DIVISION,0.702935632,7426,2019,02,02/2019,43497
2019-02,5,A DIVISION,0.758287737,6214,2019,02,02/2019,43497
2019-02,6,A DIVISION,0.744311208,10591,2019,02,02/2019,43497
2019-02,7,A DIVISION,0.888795917,11951,2019,02,02/2019,43497
2019-02,A,B DIVISION,0.620126671,7105,2019,02,02/2019,43497
2019-02,B,B DIVISION,0.579146407,3702,2019,02,02/2019,43497
2019-02,C,B DIVISION,0.675263158,3800,2019,02,02/2019,43497
2019-02,D,B DIVISION,0.563240352,5234,2019,02,02/2019,43497
2019-02,E,B DIVISION,0.749871597,7788,2019,02,02/2019,43497
2019-02,F,B DIVISION,0.522037087,7442,2019,02,02/2019,43497
2019-02,G,B DIVISION,0.720323065,5324,2019,02,02/2019,43497
2019-02,JZ,B DIVISION,0.657293829,5299,2019,02,02/2019,43497
2019-02,L,B DIVISION,0.875308277,10137,2019,02,02/2019,43497
2019-02,M,B DIVISION,0.684047296,5159,2019,02,02/2019,43497
2019-02,N,B DIVISION,0.671623598,5126,2019,02,02/2019,43497
2019-02,Q,B DIVISION,0.778064101,6209,2019,02,02/2019,43497
2019-02,R,B DIVISION,0.68328064,5377,2019,02,02/2019,43497
2019-02,S 42nd,A DIVISION,0.997965067,11794,2019,02,02/2019,43497
2019-02,S Fkln,B DIVISION,0.999330955,4484,2019,02,02/2019,43497
2019-02,S Rock,B DIVISION,0.973379267,3193,2019,02,02/2019,43497
2019-02,W,B DIVISION,0,0,2019,02,02/2019,43497
2019-03,1,A DIVISION,0.859925789,9702,2019,03,03/2019,43525
2019-03,2,A DIVISION,0.719469027,6780,2019,03,03/2019,43525
2019-03,3,A DIVISION,0.796474359,6240,2019,03,03/2019,43525
2019-03,4,A DIVISION,0.738610904,8034,2019,03,03/2019,43525
2019-03,5,A DIVISION,0.788366696,6894,2019,03,03/2019,43525
2019-03,6,A DIVISION,0.754594504,11862,2019,03,03/2019,43525
2019-03,7,A DIVISION,0.91002493,13237,2019,03,03/2019,43525
2019-03,A,B DIVISION,0.629986071,7897,2019,03,03/2019,43525
2019-03,B,B DIVISION,0.607569721,4016,2019,03,03/2019,43525
2019-03,C,B DIVISION,0.684931507,4088,2019,03,03/2019,43525
2019-03,D,B DIVISION,0.612443518,5754,2019,03,03/2019,43525
2019-03,E,B DIVISION,0.69822279,8609,2019,03,03/2019,43525
2019-03,F,B DIVISION,0.560418186,8226,2019,03,03/2019,43525
2019-03,G,B DIVISION,0.780691299,5873,2019,03,03/2019,43525
2019-03,JZ,B DIVISION,0.737830914,5855,2019,03,03/2019,43525
2019-03,L,B DIVISION,0.907529844,10890,2019,03,03/2019,43525
2019-03,M,B DIVISION,0.704828797,5695,2019,03,03/2019,43525
2019-03,N,B DIVISION,0.721411605,5637,2019,03,03/2019,43525
2019-03,Q,B DIVISION,0.817880296,6633,2019,03,03/2019,43525
2019-03,R,B DIVISION,0.677603904,5943,2019,03,03/2019,43525
2019-03,S 42nd,A DIVISION,0.996729991,12844,2019,03,03/2019,43525
2019-03,S Fkln,B DIVISION,0.995762712,4956,2019,03,03/2019,43525
2019-03,S Rock,B DIVISION,0.976190476,3528,2019,03,03/2019,43525
2019-03,W,B DIVISION,0,0,2019,03,03/2019,43525
2019-04,1,A DIVISION,0.870551119,10143,2019,04,04/2019,43556
2019-04,2,A DIVISION,0.760381594,7128,2019,04,04/2019,43556
2019-04,3,A DIVISION,0.859375,6208,2019,04,04/2019,43556
2019-04,4,A DIVISION,0.757218332,8139,2019,04,04/2019,43556
2019-04,5,A DIVISION,0.814358833,7229,2019,04,04/2019,43556
2019-04,6,A DIVISION,0.751358696,12512,2019,04,04/2019,43556
2019-04,7,A DIVISION,0.894029744,13919,2019,04,04/2019,43556
2019-04,A,B DIVISION,0.665849473,8158,2019,04,04/2019,43556
2019-04,B,B DIVISION,0.647559853,4344,2019,04,04/2019,43556
2019-04,C,B DIVISION,0.747434702,4288,2019,04,04/2019,43556
2019-04,D,B DIVISION,0.629955217,6029,2019,04,04/2019,43556
2019-04,E,B DIVISION,0.768369722,9023,2019,04,04/2019,43556
2019-04,F,B DIVISION,0.631626235,8904,2019,04,04/2019,43556
2019-04,G,B DIVISION,0.815499301,6439,2019,04,04/2019,43556
2019-04,JZ,B DIVISION,0.765261273,6143,2019,04,04/2019,43556
2019-04,L,B DIVISION,0.911213268,11094,2019,04,04/2019,43556
2019-04,M,B DIVISION,0.739480302,5965,2019,04,04/2019,43556
2019-04,N,B DIVISION,0.685114504,9432,2019,04,04/2019,43556
2019-04,Q,B DIVISION,0.825497548,6934,2019,04,04/2019,43556
2019-04,R,B DIVISION,0.627731363,6224,2019,04,04/2019,43556
2019-04,S 42nd,A DIVISION,0.998216144,13454,2019,04,04/2019,43556
2019-04,S Fkln,B DIVISION,0.998459168,5192,2019,04,04/2019,43556
2019-04,S Rock,B DIVISION,0.968344156,3696,2019,04,04/2019,43556
2019-05,1,A DIVISION,0.837845821,10157,2019,05,05/2019,43586
2019-05,2,A DIVISION,0.736391695,7128,2019,05,05/2019,43586
2019-05,3,A DIVISION,0.820423648,6326,2019,05,05/2019,43586
2019-05,4,A DIVISION,0.739655172,8120,2019,05,05/2019,43586
2019-05,5,A DIVISION,0.796492205,7184,2019,05,05/2019,43586
2019-05,6,A DIVISION,0.761749503,12575,2019,05,05/2019,43586
2019-05,7,A DIVISION,0.904527491,14423,2019,05,05/2019,43586
2019-05,A,B DIVISION,0.660336797,8373,2019,05,05/2019,43586
2019-05,B,B DIVISION,0.635135135,4292,2019,05,05/2019,43586
2019-05,C,B DIVISION,0.748181818,4400,2019,05,05/2019,43586
2019-05,D,B DIVISION,0.631055076,6028,2019,05,05/2019,43586
2019-05,E,B DIVISION,0.782594235,9020,2019,05,05/2019,43586
2019-05,F,B DIVISION,0.646444728,8621,2019,05,05/2019,43586
2019-05,G,B DIVISION,0.739655172,6380,2019,05,05/2019,43586
2019-05,JZ,B DIVISION,0.695340502,6138,2019,05,05/2019,43586
2019-05,L,B DIVISION,0.916307404,10670,2019,05,05/2019,43586
2019-05,M,B DIVISION,0.695252177,6087,2019,05,05/2019,43586
2019-05,N,B DIVISION,0.719705378,9911,2019,05,05/2019,43586
2019-05,Q,B DIVISION,0.861183261,6930,2019,05,05/2019,43586
2019-05,R,B DIVISION,0.695931822,6219,2019,05,05/2019,43586
2019-05,S 42nd,A DIVISION,0.997472871,13454,2019,05,05/2019,43586
2019-05,S Fkln,B DIVISION,0.997357724,4920,2019,05,05/2019,43586
2019-05,S Rock,B DIVISION,0.953931204,3256,2019,05,05/2019,43586
2019-06,1,A DIVISION,0.826325219,9489,2019,06,06/2019,43617
2019-06,2,A DIVISION,0.756327161,6480,2019,06,06/2019,43617
2019-06,3,A DIVISION,0.819369064,5896,2019,06,06/2019,43617
2019-06,4,A DIVISION,0.739498054,7451,2019,06,06/2019,43617
2019-06,5,A DIVISION,0.815229049,6527,2019,06,06/2019,43617
2019-06,6,A DIVISION,0.793146417,11235,2019,06,06/2019,43617
2019-06,7,A DIVISION,0.901853123,13113,2019,06,06/2019,43617
2019-06,A,B DIVISION,0.655901116,7524,2019,06,06/2019,43617
2019-06,B,B DIVISION,0.702962578,3848,2019,06,06/2019,43617
2019-06,C,B DIVISION,0.742,4000,2019,06,06/2019,43617
2019-06,D,B DIVISION,0.673115532,5479,2019,06,06/2019,43617
2019-06,E,B DIVISION,0.793141323,8194,2019,06,06/2019,43617
2019-06,F,B DIVISION,0.68206175,7838,2019,06,06/2019,43617
2019-06,G,B DIVISION,0.811744387,5790,2019,06,06/2019,43617
2019-06,JZ,B DIVISION,0.814841369,5579,2019,06,06/2019,43617
2019-06,L,B DIVISION,0.943226474,9670,2019,06,06/2019,43617
2019-06,M,B DIVISION,0.74392896,5518,2019,06,06/2019,43617
2019-06,N,B DIVISION,0.782246254,8877,2019,06,06/2019,43617
2019-06,Q,B DIVISION,0.880476191,6300,2019,06,06/2019,43617
2019-06,R,B DIVISION,0.695706619,5590,2019,06,06/2019,43617
2019-06,S 42nd,A DIVISION,0.999019127,12234,2019,06,06/2019,43617
2019-06,S Fkln,B DIVISION,0.990254237,4720,2019,06,06/2019,43617
2019-06,S Rock,B DIVISION,0.965178571,3360,2019,06,06/2019,43617
2019-07,1,A DIVISION,0.852669996,10412,2019,07,07/2019,43647
2019-07,2,A DIVISION,0.710396717,7310,2019,07,07/2019,43647
2019-07,3,A DIVISION,0.806122449,6076,2019,07,07/2019,43647
2019-07,4,A DIVISION,0.744214673,8124,2019,07,07/2019,43647
2019-07,5,A DIVISION,0.752584521,7158,2019,07,07/2019,43647
2019-07,6,A DIVISION,0.809116112,12264,2019,07,07/2019,43647
2019-07,7,A DIVISION,0.917884482,14370,2019,07,07/2019,43647
2019-07,A,B DIVISION,0.645231214,8304,2019,07,07/2019,43647
2019-07,B,B DIVISION,0.686511628,4300,2019,07,07/2019,43647
2019-07,C,B DIVISION,0.700454546,4400,2019,07,07/2019,43647
2019-07,D,B DIVISION,0.689824676,6103,2019,07,07/2019,43647
2019-07,E,B DIVISION,0.792350333,9020,2019,07,07/2019,43647
2019-07,F,B DIVISION,0.638218924,8624,2019,07,07/2019,43647
2019-07,G,B DIVISION,0.79485974,6381,2019,07,07/2019,43647
2019-07,JZ,B DIVISION,0.847018573,6138,2019,07,07/2019,43647
2019-07,L,B DIVISION,0.931737754,10738,2019,07,07/2019,43647
2019-07,M,B DIVISION,0.750534803,6077,2019,07,07/2019,43647
2019-07,N,B DIVISION,0.778780565,9529,2019,07,07/2019,43647
2019-07,Q,B DIVISION,0.862501804,6931,2019,07,07/2019,43647
2019-07,R,B DIVISION,0.733656958,6180,2019,07,07/2019,43647
2019-07,S 42nd,A DIVISION,0.993853052,13828,2019,07,07/2019,43647
2019-07,S Fkln,B DIVISION,0.991992188,5120,2019,07,07/2019,43647
2019-07,S Rock,B DIVISION,0.95701541,3699,2019,07,07/2019,43647
2019-08,1,A DIVISION,0.881819953,10264,2019,08,08/2019,43678
2019-08,2,A DIVISION,0.76119003,7462,2019,08,08/2019,43678
2019-08,3,A DIVISION,0.857803057,5626,2019,08,08/2019,43678
2019-08,4,A DIVISION,0.797689282,8136,2019,08,08/2019,43678
2019-08,5,A DIVISION,0.81753032,7256,2019,08,08/2019,43678
2019-08,6,A DIVISION,0.87204837,12239,2019,08,08/2019,43678
2019-08,7,A DIVISION,0.920746082,14422,2019,08,08/2019,43678
2019-08,A,B DIVISION,0.732443905,8245,2019,08,08/2019,43678
2019-08,B,B DIVISION,0.743624772,4392,2019,08,08/2019,43678
2019-08,C,B DIVISION,0.781818182,4400,2019,08,08/2019,43678
2019-08,D,B DIVISION,0.752749959,6091,2019,08,08/2019,43678
2019-08,E,B DIVISION,0.833851622,9004,2019,08,08/2019,43678
2019-08,F,B DIVISION,0.617374159,8622,2019,08,08/2019,43678
2019-08,G,B DIVISION,0.83354232,6380,2019,08,08/2019,43678
2019-08,JZ,B DIVISION,0.834557024,6129,2019,08,08/2019,43678
2019-08,L,B DIVISION,0.917603687,10850,2019,08,08/2019,43678
2019-08,M,B DIVISION,0.726359143,6070,2019,08,08/2019,43678
2019-08,N,B DIVISION,0.834909091,9625,2019,08,08/2019,43678
2019-08,Q,B DIVISION,0.878787879,6930,2019,08,08/2019,43678
2019-08,R,B DIVISION,0.761256884,6174,2019,08,08/2019,43678
2019-08,S 42nd,A DIVISION,0.99488106,13284,2019,08,08/2019,43678
2019-08,S Fkln,B DIVISION,0.996725732,5192,2019,08,08/2019,43678
2019-08,S Rock,B DIVISION,0.951028139,3696,2019,08,08/2019,43678
2019-09,1,A DIVISION,0.905276678,9343,2019,09,09/2019,43709
2019-09,2,A DIVISION,0.782066869,6580,2019,09,09/2019,43709
2019-09,3,A DIVISION,0.885280251,5727,2019,09,09/2019,43709
2019-09,4,A DIVISION,0.761060768,7504,2019,09,09/2019,43709
2019-09,5,A DIVISION,0.786424094,6541,2019,09,09/2019,43709
2019-09,6,A DIVISION,0.7844774,11261,2019,09,09/2019,43709
2019-09,7,A DIVISION,0.960268436,13113,2019,09,09/2019,43709
2019-09,A,B DIVISION,0.659432832,7511,2019,09,09/2019,43709
2019-09,B,B DIVISION,0.699083503,3928,2019,09,09/2019,43709
2019-09,C,B DIVISION,0.74975,4000,2019,09,09/2019,43709
2019-09,D,B DIVISION,0.680474453,5480,2019,09,09/2019,43709
2019-09,E,B DIVISION,0.795568002,8213,2019,09,09/2019,43709
2019-09,F,B DIVISION,0.668029123,7829,2019,09,09/2019,43709
2019-09,G,B DIVISION,0.789963787,5799,2019,09,09/2019,43709
2019-09,JZ,B DIVISION,0.846953405,5580,2019,09,09/2019,43709
2019-09,L,B DIVISION,0.90770912,10066,2019,09,09/2019,43709
2019-09,M,B DIVISION,0.7765463,5594,2019,09,09/2019,43709
2019-09,N,B DIVISION,0.802556049,9233,2019,09,09/2019,43709
2019-09,Q,B DIVISION,0.868253968,6300,2019,09,09/2019,43709
2019-09,R,B DIVISION,0.774393483,5647,2019,09,09/2019,43709
2019-09,S 42nd,A DIVISION,0.99524087,10296,2019,09,09/2019,43709
2019-09,S Fkln,B DIVISION,0.997457627,4720,2019,09,09/2019,43709
2019-09,S Rock,B DIVISION,0.963265306,2940,2019,09,09/2019,43709
2019-10,1,A DIVISION,0.860154338,10626,2019,10,10/2019,43739
2019-10,2,A DIVISION,0.78996037,7570,2019,10,10/2019,43739
2019-10,3,A DIVISION,0.888671287,6638,2019,10,10/2019,43739
2019-10,4,A DIVISION,0.773833314,8507,2019,10,10/2019,43739
2019-10,5,A DIVISION,0.807105926,7543,2019,10,10/2019,43739
2019-10,6,A DIVISION,0.770454723,12821,2019,10,10/2019,43739
2019-10,7,A DIVISION,0.878236622,15062,2019,10,10/2019,43739
2019-10,A,B DIVISION,0.656632065,8670,2019,10,10/2019,43739
2019-10,B,B DIVISION,0.662728489,4486,2019,10,10/2019,43739
2019-10,C,B DIVISION,0.749782609,4600,2019,10,10/2019,43739
2019-10,D,B DIVISION,0.626785148,6302,2019,10,10/2019,43739
2019-10,E,B DIVISION,0.784517497,9430,2019,10,10/2019,43739
2019-10,F,B DIVISION,0.678197998,8990,2019,10,10/2019,43739
2019-10,G,B DIVISION,0.792353823,6670,2019,10,10/2019,43739
2019-10,JZ,B DIVISION,0.823951349,6413,2019,10,10/2019,43739
2019-10,L,B DIVISION,0.937102474,11320,2019,10,10/2019,43739
2019-10,M,B DIVISION,0.801136364,6512,2019,10,10/2019,43739
2019-10,N,B DIVISION,0.783604472,11003,2019,10,10/2019,43739
2019-10,Q,B DIVISION,0.831376297,7324,2019,10,10/2019,43739
2019-10,R,B DIVISION,0.76892246,6487,2019,10,10/2019,43739
2019-10,S 42nd,A DIVISION,0.983073798,11816,2019,10,10/2019,43739
2019-10,S Fkln,B DIVISION,0.997052321,5428,2019,10,10/2019,43739
2019-10,S Rock,B DIVISION,0.97542735,3744,2019,10,10/2019,43739
2019-11,1,A DIVISION,0.841601393,9192,2019,11,11/2019,43770
2019-11,2,A DIVISION,0.811728395,6804,2019,11,11/2019,43770
2019-11,3,A DIVISION,0.89257746,5874,2019,11,11/2019,43770
2019-11,4,A DIVISION,0.766081081,7400,2019,11,11/2019,43770
2019-11,5,A DIVISION,0.795090715,6559,2019,11,11/2019,43770
2019-11,6,A DIVISION,0.775252525,11088,2019,11,11/2019,43770
2019-11,7,A DIVISION,0.923553245,13081,2019,11,11/2019,43770
2019-11,A,B DIVISION,0.667156012,7493,2019,11,11/2019,43770
2019-11,B,B DIVISION,0.628660275,3859,2019,11,11/2019,43770
2019-11,C,B DIVISION,0.76373057,3860,2019,11,11/2019,43770
2019-11,D,B DIVISION,0.677008217,5963,2019,11,11/2019,43770
2019-11,E,B DIVISION,0.783536585,8200,2019,11,11/2019,43770
2019-11,F,B DIVISION,0.713574892,7838,2019,11,11/2019,43770
2019-11,G,B DIVISION,0.765506547,5804,2019,11,11/2019,43770
2019-11,JZ,B DIVISION,0.823835125,5580,2019,11,11/2019,43770
2019-11,L,B DIVISION,0.952581032,9996,2019,11,11/2019,43770
2019-11,M,B DIVISION,0.809058615,5630,2019,11,11/2019,43770
2019-11,N,B DIVISION,0.747422121,9213,2019,11,11/2019,43770
2019-11,Q,B DIVISION,0.816419792,6346,2019,11,11/2019,43770
2019-11,R,B DIVISION,0.758271078,5622,2019,11,11/2019,43770
2019-11,S 42nd,A DIVISION,0.980769231,10556,2019,11,11/2019,43770
2019-11,S Fkln,B DIVISION,0.990677966,4720,2019,11,11/2019,43770
2019-11,S Rock,B DIVISION,0.952160494,3240,2019,11,11/2019,43770
2019-12,1,A DIVISION,0.843314192,9752,2019,12,12/2019,43800
2019-12,2,A DIVISION,0.770964437,6833,2019,12,12/2019,43800
2019-12,3,A DIVISION,0.861516498,6304,2019,12,12/2019,43800
2019-12,4,A DIVISION,0.789731051,7771,2019,12,12/2019,43800
2019-12,5,A DIVISION,0.806709265,6886,2019,12,12/2019,43800
2019-12,6,A DIVISION,0.769322845,11696,2019,12,12/2019,43800
2019-12,7,A DIVISION,0.891323465,13646,2019,12,12/2019,43800
2019-12,A,B DIVISION,0.654183367,7984,2019,12,12/2019,43800
2019-12,B,B DIVISION,0.629892368,4088,2019,12,12/2019,43800
2019-12,C,B DIVISION,0.702984368,4222,2019,12,12/2019,43800
2019-12,D,B DIVISION,0.629597502,5764,2019,12,12/2019,43800
2019-12,E,B DIVISION,0.775493612,8610,2019,12,12/2019,43800
2019-12,F,B DIVISION,0.670230863,8230,2019,12,12/2019,43800
2019-12,G,B DIVISION,0.727586207,6090,2019,12,12/2019,43800
2019-12,JZ,B DIVISION,0.782266347,5842,2019,12,12/2019,43800
2019-12,L,B DIVISION,0.954426198,10291,2019,12,12/2019,43800
2019-12,M,B DIVISION,0.794025417,6059,2019,12,12/2019,43800
2019-12,N,B DIVISION,0.705631754,9624,2019,12,12/2019,43800
2019-12,Q,B DIVISION,0.830388159,6621,2019,12,12/2019,43800
2019-12,R,B DIVISION,0.715631836,5943,2019,12,12/2019,43800
2019-12,S 42nd,A DIVISION,0.983575994,11264,2019,12,12/2019,43800
2019-12,S Fkln,B DIVISION,0.997578693,4956,2019,12,12/2019,43800
2019-12,S Rock,B DIVISION,0.95776644,3528,2019,12,12/2019,43800
2020-01,1,A DIVISION,0.881371992,10554,2020,01,01/2020,43831
2020-01,2,A DIVISION,0.853069577,7330,2020,01,01/2020,43831
2020-01,3,A DIVISION,0.891412994,6603,2020,01,01/2020,43831
2020-01,4,A DIVISION,0.810807484,8124,2020,01,01/2020,43831
2020-01,5,A DIVISION,0.857676349,7230,2020,01,01/2020,43831
2020-01,6,A DIVISION,0.836396308,12243,2020,01,01/2020,43831
2020-01,7,A DIVISION,0.915468739,14539,2020,01,01/2020,43831
2020-01,A,B DIVISION,0.728131815,8254,2020,01,01/2020,43831
2020-01,B,B DIVISION,0.714981447,4312,2020,01,01/2020,43831
2020-01,C,B DIVISION,0.778181818,4400,2020,01,01/2020,43831
2020-01,D,B DIVISION,0.708029197,6028,2020,01,01/2020,43831
2020-01,E,B DIVISION,0.805237132,8898,2020,01,01/2020,43831
2020-01,F,B DIVISION,0.725133457,9179,2020,01,01/2020,43831
2020-01,G,B DIVISION,0.780564263,6380,2020,01,01/2020,43831
2020-01,JZ,B DIVISION,0.831240828,6133,2020,01,01/2020,43831
2020-01,L,B DIVISION,0.93452657,10783,2020,01,01/2020,43831
2020-01,M,B DIVISION,0.803409091,6160,2020,01,01/2020,43831
2020-01,N,B DIVISION,0.677943716,9843,2020,01,01/2020,43831
2020-01,Q,B DIVISION,0.847178003,6910,2020,01,01/2020,43831
2020-01,R,B DIVISION,0.761927789,6204,2020,01,01/2020,43831
2020-01,S 42nd,A DIVISION,0.987884358,11968,2020,01,01/2020,43831
2020-01,S Fkln,B DIVISION,0.998266564,5192,2020,01,01/2020,43831
2020-01,S Rock,B DIVISION,0.972943723,3696,2020,01,01/2020,43831
2020-02,1,A DIVISION,0.873348373,9309,2020,02,02/2020,43862
2020-02,2,A DIVISION,0.815302144,6156,2020,02,02/2020,43862
2020-02,3,A DIVISION,0.871214758,5746,2020,02,02/2020,43862
2020-02,4,A DIVISION,0.788784515,7026,2020,02,02/2020,43862
2020-02,5,A DIVISION,0.818196483,6199,2020,02,02/2020,43862
2020-02,6,A DIVISION,0.796410014,10585,2020,02,02/2020,43862
2020-02,7,A DIVISION,0.931803491,12376,2020,02,02/2020,43862
2020-02,A,B DIVISION,0.742817099,7135,2020,02,02/2020,43862
2020-02,B,B DIVISION,0.705961332,3724,2020,02,02/2020,43862
2020-02,C,B DIVISION,0.792105263,3800,2020,02,02/2020,43862
2020-02,D,B DIVISION,0.708029197,5206,2020,02,02/2020,43862
2020-02,E,B DIVISION,0.800847458,7788,2020,02,02/2020,43862
2020-02,F,B DIVISION,0.725782615,7443,2020,02,02/2020,43862
2020-02,G,B DIVISION,0.772917045,5509,2020,02,02/2020,43862
2020-02,JZ,B DIVISION,0.840634441,5296,2020,02,02/2020,43862
2020-02,L,B DIVISION,0.915274082,9395,2020,02,02/2020,43862
2020-02,M,B DIVISION,0.837577816,5301,2020,02,02/2020,43862
2020-02,N,B DIVISION,0.63572498,8683,2020,02,02/2020,43862
2020-02,Q,B DIVISION,0.802353315,6289,2020,02,02/2020,43862
2020-02,R,B DIVISION,0.787759686,5343,2020,02,02/2020,43862
2020-02,S 42nd,A DIVISION,0.991721854,9664,2020,02,02/2020,43862
2020-02,S Fkln,B DIVISION,0.996877788,4484,2020,02,02/2020,43862
2020-02,S Rock,B DIVISION,0.984663537,3195,2020,02,02/2020,43862
2020-03,1,A DIVISION,0.921029919,6952,2020,03,03/2020,43891
2020-03,2,A DIVISION,0.847245066,4864,2020,03,03/2020,43891
2020-03,3,A DIVISION,0.920666667,4500,2020,03,03/2020,43891
2020-03,4,A DIVISION,0.860877514,5470,2020,03,03/2020,43891
2020-03,5,A DIVISION,0.867884898,4761,2020,03,03/2020,43891
2020-03,6,A DIVISION,0.869451074,8380,2020,03,03/2020,43891
2020-03,7,A DIVISION,0.930332481,9775,2020,03,03/2020,43891
2020-03,A,B DIVISION,0.757329566,5662,2020,03,03/2020,43891
2020-03,B,B DIVISION,0.803061225,2940,2020,03,03/2020,43891
2020-03,C,B DIVISION,0.810333333,3000,2020,03,03/2020,43891
2020-03,D,B DIVISION,0.771532847,4110,2020,03,03/2020,43891
2020-03,E,B DIVISION,0.851316217,6154,2020,03,03/2020,43891
2020-03,F,B DIVISION,0.792510638,5875,2020,03,03/2020,43891
2020-03,G,B DIVISION,0.79908046,4350,2020,03,03/2020,43891
2020-03,JZ,B DIVISION,0.869741874,4184,2020,03,03/2020,43891
2020-03,L,B DIVISION,0.912761451,7554,2020,03,03/2020,43891
2020-03,M,B DIVISION,0.881240027,4387,2020,03,03/2020,43891
2020-03,N,B DIVISION,0.705362319,6900,2020,03,03/2020,43891
2020-03,Q,B DIVISION,0.833756345,4728,2020,03,03/2020,43891
2020-03,R,B DIVISION,0.83286052,4230,2020,03,03/2020,43891
2020-03,S 42nd,A DIVISION,0.993540052,7740,2020,03,03/2020,43891
2020-03,S Fkln,B DIVISION,0.993785311,3540,2020,03,03/2020,43891
2020-03,S Rock,B DIVISION,0.976587302,2520,2020,03,03/2020,43891
2020-04,1,A DIVISION,0.955583127,4030,2020,04,04/2020,43922
2020-04,2,A DIVISION,0.867792974,3729,2020,04,04/2020,43922
2020-04,3,A DIVISION,0.919448476,2756,2020,04,04/2020,43922
2020-04,4,A DIVISION,0.92697201,3930,2020,04,04/2020,43922
2020-04,5,A DIVISION,0.905381004,2769,2020,04,04/2020,43922
2020-04,6,A DIVISION,0.917727967,3926,2020,04,04/2020,43922
2020-04,7,A DIVISION,0.83079123,4196,2020,04,04/2020,43922
2020-04,A,B DIVISION,0.866666667,1740,2020,04,04/2020,43922
2020-04,D,B DIVISION,0.90114431,3146,2020,04,04/2020,43922
2020-04,E,B DIVISION,0.891737892,2808,2020,04,04/2020,43922
2020-04,F,B DIVISION,0.885327635,2808,2020,04,04/2020,43922
2020-04,G,B DIVISION,0.713662791,3440,2020,04,04/2020,43922
2020-04,JZ,B DIVISION,0.774119948,3068,2020,04,04/2020,43922
2020-04,L,B DIVISION,0.95954643,3263,2020,04,04/2020,43922
2020-04,M,B DIVISION,0.808984911,2916,2020,04,04/2020,43922
2020-04,N,B DIVISION,0.702001251,3198,2020,04,04/2020,43922
2020-04,Q,B DIVISION,0.865079365,3276,2020,04,04/2020,43922
2020-04,R,B DIVISION,0.845797721,2808,2020,04,04/2020,43922
2020-04,S Fkln,B DIVISION,0.995110821,3068,2020,04,04/2020,43922
2020-04,S Rock,B DIVISION,0.989010989,1820,2020,04,04/2020,43922
2020-05,1,A DIVISION,0.972096774,6200,2020,05,05/2020,43952
2020-05,2,A DIVISION,0.925617284,6480,2020,05,05/2020,43952
2020-05,3,A DIVISION,0.936671319,5732,2020,05,05/2020,43952
2020-05,4,A DIVISION,0.943243243,7400,2020,05,05/2020,43952
2020-05,5,A DIVISION,0.898499766,4266,2020,05,05/2020,43952
2020-05,6,A DIVISION,0.935396825,6300,2020,05,05/2020,43952
2020-05,7,A DIVISION,0.986354776,6669,2020,05,05/2020,43952
2020-05,A,B DIVISION,0.929870584,5718,2020,05,05/2020,43952
2020-05,C,B DIVISION,0.947903822,3244,2020,05,05/2020,43952
2020-05,D,B DIVISION,0.939606742,4984,2020,05,05/2020,43952
2020-05,E,B DIVISION,0.96875,4320,2020,05,05/2020,43952
2020-05,F,B DIVISION,0.931234082,4319,2020,05,05/2020,43952
2020-05,G,B DIVISION,0.963317757,4280,2020,05,05/2020,43952
2020-05,JZ,B DIVISION,0.961652542,4720,2020,05,05/2020,43952
2020-05,L,B DIVISION,0.988507913,5308,2020,05,05/2020,43952
2020-05,M,B DIVISION,0.978409091,4400,2020,05,05/2020,43952
2020-05,N,B DIVISION,0.893759874,5064,2020,05,05/2020,43952
2020-05,Q,B DIVISION,0.95984127,6300,2020,05,05/2020,43952
2020-05,R,B DIVISION,0.950277521,4324,2020,05,05/2020,43952
2020-05,S Fkln,B DIVISION,0.994491525,4720,2020,05,05/2020,43952
2020-05,S Rock,B DIVISION,0.983559686,2798,2020,05,05/2020,43952
2020-06,1,A DIVISION,0.966639952,9982,2020,06,06/2020,43983
2020-06,2,A DIVISION,0.902808989,7120,2020,06,06/2020,43983
2020-06,3,A DIVISION,0.934735872,6512,2020,06,06/2020,43983
2020-06,4,A DIVISION,0.91031941,8140,2020,06,06/2020,43983
2020-06,5,A DIVISION,0.895864775,6626,2020,06,06/2020,43983
2020-06,6,A DIVISION,0.936235595,11715,2020,06,06/2020,43983
2020-06,7,A DIVISION,0.945386203,13568,2020,06,06/2020,43983
2020-06,A,B DIVISION,0.89466702,7538,2020,06,06/2020,43983
2020-06,B,B DIVISION,0.854441777,3332,2020,06,06/2020,43983
2020-06,C,B DIVISION,0.915001407,3553,2020,06,06/2020,43983
